Unit Id,Institution name,"Type of cost,  residency, and student housing",2021,2020,2019,2018,2017
127732,Northeastern Junior College,On-campus in-state,20423,19523,19406,19406,18514
127732,Northeastern Junior College,       In-state tuition and fees,5243,5288,5072,5072,4941
127732,Northeastern Junior College,       On-campus room and board,7080,7080,7080,7080,6760
127732,Northeastern Junior College,       On-campus other expenses,6300,5355,5454,5454,5013
127732,Northeastern Junior College,       Books and supplies,1800,1800,1800,1800,1800
127741,University of Northern Colorado,On-campus in-state,27308,26802,25459,25494,24067
127741,University of Northern Colorado,       In-state tuition and fees,10666,10062,9987,9918,9546
127741,University of Northern Colorado,       On-campus room and board,12152,11684,11204,11204,10980
127741,University of Northern Colorado,       On-campus other expenses,3290,3856,3068,3022,2191
127741,University of Northern Colorado,       Books and supplies,1200,1200,1200,1350,1350
127778,Otero Junior College,On-campus in-state,19366,18775,18266,17939,17497
127778,Otero Junior College,       In-state tuition and fees,4107,4100,3986,3975,3856
127778,Otero Junior College,       On-campus room and board,7790,7420,7104,6864,6578
127778,Otero Junior College,       On-campus other expenses,5619,5455,5376,5300,5263
127778,Otero Junior College,       Books and supplies,1850,1800,1800,1800,1800
127820,Pikes Peak Community College,On-campus in-state,5441,5767,5642,5640,5527
127820,Pikes Peak Community College,       In-state tuition and fees,3981,3967,3842,3840,3727
127820,Pikes Peak Community College,       On-campus room and board,0,0,0,0,0
127820,Pikes Peak Community College,       On-campus other expenses,0,0,0,0,0
127820,Pikes Peak Community College,       Books and supplies,1460,1800,1800,1800,1800
127884,Pueblo Community College,On-campus in-state,6336,6336,6324,6124,6020
127884,Pueblo Community College,       In-state tuition and fees,4536,4536,4324,4324,4220
127884,Pueblo Community College,       On-campus room and board,0,0,0,0,0
127884,Pueblo Community College,       On-campus other expenses,0,0,0,0,0
127884,Pueblo Community College,       Books and supplies,1800,1800,2000,1800,1800
127909,Red Rocks Community College,On-campus in-state,6179,6179,5967,5958,5808
127909,Red Rocks Community College,       In-state tuition and fees,4379,4379,4167,4158,4008
127909,Red Rocks Community College,       On-campus room and board,0,0,0,0,0
127909,Red Rocks Community College,       On-campus other expenses,0,0,0,0,0
127909,Red Rocks Community College,       Books and supplies,1800,1800,1800,1800,1800
127918,Regis University,On-campus in-state,57180,56300,55508,53192,51202
127918,Regis University,       In-state tuition and fees,39610,38558,38180,36810,35610
127918,Regis University,       On-campus room and board,12962,12838,12460,11560,10770
127918,Regis University,       On-campus other expenses,3148,3104,3068,3022,3022
127918,Regis University,       Books and supplies,1460,1800,1800,1800,1800
127945,Rocky Mountain College of Art and Design,On-campus in-state,23075,22325,21270,20620,19563
127945,Rocky Mountain College of Art and Design,       In-state tuition and fees,21615,20725,19670,19020,17963
127945,Rocky Mountain College of Art and Design,       On-campus room and board,0,0,0,0,0
127945,Rocky Mountain College of Art and Design,       On-campus other expenses,0,0,0,0,0
127945,Rocky Mountain College of Art and Design,       Books and supplies,1460,1600,1600,1600,1600
128106,Colorado State University Pueblo,On-campus in-state,27545,26677,25817,27280,24684
128106,Colorado State University Pueblo,       In-state tuition and fees,9005,8591,8407,10408,8072
128106,Colorado State University Pueblo,       On-campus room and board,11170,10930,10740,10470,10210
128106,Colorado State University Pueblo,       On-campus other expenses,5516,5356,4870,4602,4602
128106,Colorado State University Pueblo,       Books and supplies,1854,1800,1800,1800,1800
128151,Pickens Technical College,On-campus in-state,5530,5110,5110,5110,5110
128151,Pickens Technical College,       In-state tuition and fees,4930,4510,4510,4510,4510
128151,Pickens Technical College,       On-campus room and board,0,0,0,0,0
128151,Pickens Technical College,       On-campus other expenses,0,0,0,0,0
128151,Pickens Technical College,       Books and supplies,600,600,600,600,600
128258,Trinidad State College,On-campus in-state,20869,21001,20124,19195,18972
128258,Trinidad State College,       In-state tuition and fees,5279,5299,5121,5160,5027
128258,Trinidad State College,       On-campus room and board,7830,7611,7398,6898,6652
128258,Trinidad State College,       On-campus other expenses,6300,6291,5805,5337,5493
128258,Trinidad State College,       Books and supplies,1460,1800,1800,1800,1800
128391,Western Colorado University,On-campus in-state,25102,24925,24509,24073,23672
128391,Western Colorado University,       In-state tuition and fees,10662,10646,10436,10114,9802
128391,Western Colorado University,       On-campus room and board,9990,9874,9704,9635,9546
128391,Western Colorado University,       On-campus other expenses,3150,3105,3069,3024,3024
128391,Western Colorado University,       Books and supplies,1300,1300,1300,1300,1300
128498,Albertus Magnus College,On-campus in-state,59228,57724,54886,52824,51226
128498,Albertus Magnus College,       In-state tuition and fees,36442,35410,33260,32060,31140
128498,Albertus Magnus College,       On-campus room and board,14898,14454,13910,13200,13000
128498,Albertus Magnus College,       On-campus other expenses,6888,6860,6716,6564,6386
128498,Albertus Magnus College,       Books and supplies,1000,1000,1000,1000,700
128577,Asnuntuck Community College,On-campus in-state,6056,6020,6020,5856,5718
128577,Asnuntuck Community College,       In-state tuition and fees,4556,4556,4556,4464,4356
128577,Asnuntuck Community College,       On-campus room and board,0,0,0,0,0
128577,Asnuntuck Community College,       On-campus other expenses,0,0,0,0,0
128577,Asnuntuck Community College,       Books and supplies,1500,1464,1464,1392,1362
128586,Bais Binyomin Academy,On-campus in-state,20400,19800,19200,18050,17300
128586,Bais Binyomin Academy,       In-state tuition and fees,10050,9650,9250,8450,8000
128586,Bais Binyomin Academy,       On-campus room and board,6350,6150,5950,5600,5300
128586,Bais Binyomin Academy,       On-campus other expenses,3800,3800,3800,3800,3800
128586,Bais Binyomin Academy,       Books and supplies,200,200,200,200,200
128744,University of Bridgeport,On-campus in-state,60982,59482,59582,55583,54508
128744,University of Bridgeport,       In-state tuition and fees,35760,35760,34760,33055,32250
128744,University of Bridgeport,       On-campus room and board,16350,16350,15950,13860,13590
128744,University of Bridgeport,       On-campus other expenses,7372,7372,7372,7168,7168
128744,University of Bridgeport,       Books and supplies,1500,0,1500,1500,1500
128771,Central Connecticut State University,On-campus in-state,27572,28074,26861,25869,25215
128771,Central Connecticut State University,       In-state tuition and fees,11542,11502,11068,10616,10225
128771,Central Connecticut State University,       On-campus room and board,12174,12716,12528,12176,11816
128771,Central Connecticut State University,       On-campus other expenses,2256,2256,2215,2027,2024
128771,Central Connecticut State University,       Books and supplies,1600,1600,1050,1050,1150
128780,Charter Oak State College,On-campus in-state,9854,10153,10153,9901,9583
128780,Charter Oak State College,       In-state tuition and fees,8254,8553,8553,8301,7983
128780,Charter Oak State College,       On-campus room and board,0,0,0,0,0
128780,Charter Oak State College,       On-campus other expenses,0,0,0,0,0
128780,Charter Oak State College,       Books and supplies,1600,1600,1600,1600,1600
128896,Cortiva Institute,On-campus in-state,,,,,
128896,Cortiva Institute,       In-state tuition and fees,,,,,
128896,Cortiva Institute,       On-campus room and board,,,,,
128896,Cortiva Institute,       On-campus other expenses,,,,,
128896,Cortiva Institute,       Books and supplies,,,,,
128902,Connecticut College,On-campus in-state,79575,77315,74590,71970,69440
128902,Connecticut College,       In-state tuition and fees,60795,59025,56890,54820,52850
128902,Connecticut College,       On-campus room and board,16780,16290,15700,15150,14590
128902,Connecticut College,       On-campus other expenses,1000,1000,1000,1000,1000
128902,Connecticut College,       Books and supplies,1000,1000,1000,1000,1000
129002,Porter and Chester Institute of Hamden,On-campus in-state,18340,19340,18920,18920,18820
129002,Porter and Chester Institute of Hamden,       In-state tuition and fees,16327,17590,17220,17220,17220
129002,Porter and Chester Institute of Hamden,       On-campus room and board,0,0,0,0,0
129002,Porter and Chester Institute of Hamden,       On-campus other expenses,0,0,0,0,0
129002,Porter and Chester Institute of Hamden,       Books and supplies,2013,1750,1700,1700,1600
129020,University of Connecticut,On-campus in-state,35764,35074,34284,32404,31044
129020,University of Connecticut,       In-state tuition and fees,18524,17834,17226,15730,14880
129020,University of Connecticut,       On-campus room and board,13258,13258,13258,12874,12514
129020,University of Connecticut,       On-campus other expenses,3032,3032,2850,2850,2800
129020,University of Connecticut,       Books and supplies,950,950,950,950,850
129154,Goodwin University,On-campus in-state,34370,33970,33970,33970,21888
129154,Goodwin University,       In-state tuition and fees,21198,20998,20898,20898,20888
129154,Goodwin University,       On-campus room and board,6200,6200,6300,6300,0
129154,Goodwin University,       On-campus other expenses,5772,5772,5772,5772,0
129154,Goodwin University,       Books and supplies,1200,1000,1000,1000,1000
129215,Eastern Connecticut State University,On-campus in-state,29836,29836,28845,27967,27020
129215,Eastern Connecticut State University,       In-state tuition and fees,12304,12304,11846,11356,10919
129215,Eastern Connecticut State University,       On-campus room and board,14434,14434,13948,13560,13050
129215,Eastern Connecticut State University,       On-campus other expenses,2298,2298,2251,2251,2251
129215,Eastern Connecticut State University,       Books and supplies,800,800,800,800,800
129242,Fairfield University,On-campus in-state,71860,69815,67860,65940,64325
129242,Fairfield University,       In-state tuition and fees,52870,51325,49830,48350,47165
129242,Fairfield University,       On-campus room and board,16110,15610,15150,14710,14280
129242,Fairfield University,       On-campus other expenses,1730,1730,1730,1730,1730
129242,Fairfield University,       Books and supplies,1150,1150,1150,1150,1150
129367,Capital Community College,On-campus in-state,6346,5756,5756,5664,5556
129367,Capital Community College,       In-state tuition and fees,4596,4556,4556,4464,4356
129367,Capital Community College,       On-campus room and board,0,0,0,0,0
129367,Capital Community College,       On-campus other expenses,0,0,0,0,0
129367,Capital Community College,       Books and supplies,1750,1200,1200,1200,1200
129525,University of Hartford,On-campus in-state,62552,61022,59249,56599,54662
129525,University of Hartford,       In-state tuition and fees,44885,43560,42182,40694,38910
129525,University of Hartford,       On-campus room and board,13353,13200,12968,12476,12346
129525,University of Hartford,       On-campus other expenses,3174,3134,2997,2409,2386
129525,University of Hartford,       Books and supplies,1140,1128,1102,1020,1020
129534,Holy Apostles College and Seminary,On-campus in-state,24680,23880,23270,22220,24580
129534,Holy Apostles College and Seminary,       In-state tuition and fees,9080,9080,8720,7870,7750
129534,Holy Apostles College and Seminary,       On-campus room and board,13700,12950,12950,12850,15330
129534,Holy Apostles College and Seminary,       On-campus other expenses,1200,1200,1000,1000,1000
129534,Holy Apostles College and Seminary,       Books and supplies,700,650,600,500,500
129543,Housatonic Community College,On-campus in-state,6016,5696,5686,5604,5476
129543,Housatonic Community College,       In-state tuition and fees,4516,4496,4486,4404,4276
129543,Housatonic Community College,       On-campus room and board,0,0,0,0,0
129543,Housatonic Community College,       On-campus other expenses,0,0,0,0,0
129543,Housatonic Community College,       Books and supplies,1500,1200,1200,1200,1200
129695,Manchester Community College,On-campus in-state,6016,5716,5676,5584,5476
129695,Manchester Community College,       In-state tuition and fees,4516,4516,4476,4384,4276
129695,Manchester Community College,       On-campus room and board,0,0,0,0,0
129695,Manchester Community College,       On-campus other expenses,0,0,0,0,0
129695,Manchester Community College,       Books and supplies,1500,1200,1200,1200,1200
129729,Naugatuck Valley Community College,On-campus in-state,5716,5716,5716,5624,5516
129729,Naugatuck Valley Community College,       In-state tuition and fees,4516,4516,4516,4424,4316
129729,Naugatuck Valley Community College,       On-campus room and board,0,0,0,0,0
129729,Naugatuck Valley Community College,       On-campus other expenses,0,0,0,0,0
129729,Naugatuck Valley Community College,       Books and supplies,1200,1200,1200,1200,1200
129756,Middlesex Community College,On-campus in-state,5976,5676,5676,5584,5476
129756,Middlesex Community College,       In-state tuition and fees,4476,4476,4476,4384,4276
129756,Middlesex Community College,       On-campus room and board,0,0,0,0,0
129756,Middlesex Community College,       On-campus other expenses,0,0,0,0,0
129756,Middlesex Community College,       Books and supplies,1500,1200,1200,1200,1200
129774,Mitchell College,On-campus in-state,53860,52878,51450,50600,49092
129774,Mitchell College,       In-state tuition and fees,35775,35072,34050,33200,32442
129774,Mitchell College,       On-campus room and board,14185,13906,13500,13000,12750
129774,Mitchell College,       On-campus other expenses,2700,2700,2700,2700,2700
129774,Mitchell College,       Books and supplies,1200,1200,1200,1700,1200
129808,Three Rivers Community College,On-campus in-state,5796,5756,5756,5664,5556
129808,Three Rivers Community College,       In-state tuition and fees,4596,4556,4556,4464,4356
129808,Three Rivers Community College,       On-campus room and board,0,0,0,0,0
129808,Three Rivers Community College,       On-campus other expenses,0,0,0,0,0
129808,Three Rivers Community College,       Books and supplies,1200,1200,1200,1200,1200
129941,University of New Haven,On-campus in-state,63554,61449,60038,58306,56446
129941,University of New Haven,       In-state tuition and fees,42898,41654,40440,39270,38170
129941,University of New Haven,       On-campus room and board,17930,17049,16852,16320,15610
129941,University of New Haven,       On-campus other expenses,1726,1746,1746,1716,1666
129941,University of New Haven,       Books and supplies,1000,1000,1000,1000,1000
130004,Norwalk Community College,On-campus in-state,5786,5746,5746,5614,5536
130004,Norwalk Community College,       In-state tuition and fees,4586,4546,4546,4414,4336
130004,Norwalk Community College,       On-campus room and board,0,0,0,0,0
130004,Norwalk Community College,       On-campus other expenses,0,0,0,0,0
130004,Norwalk Community College,       Books and supplies,1200,1200,1200,1200,1200
130040,Northwestern Connecticut Community College,On-campus in-state,5756,5716,5706,5614,5506
130040,Northwestern Connecticut Community College,       In-state tuition and fees,4556,4516,4506,4414,4306
130040,Northwestern Connecticut Community College,       On-campus room and board,0,0,0,0,0
130040,Northwestern Connecticut Community College,       On-campus other expenses,0,0,0,0,0
130040,Northwestern Connecticut Community College,       Books and supplies,1200,1200,1200,1200,1200
130110,Paier College,On-campus in-state,46260,26470,25570,20270,19770
130110,Paier College,       In-state tuition and fees,23760,18470,17570,17570,17070
130110,Paier College,       On-campus room and board,18000,3500,3500,0,0
130110,Paier College,       On-campus other expenses,1800,1800,1800,0,0
130110,Paier College,       Books and supplies,2700,2700,2700,2700,2700
130174,Porter and Chester Institute,On-campus in-state,17815,19340,18920,18920,18820
130174,Porter and Chester Institute,       In-state tuition and fees,15775,17590,17220,17220,17220
130174,Porter and Chester Institute,       On-campus room and board,0,0,0,0,0
130174,Porter and Chester Institute,       On-campus other expenses,0,0,0,0,0
130174,Porter and Chester Institute,       Books and supplies,2040,1750,1700,1700,1600
130183,Post University,On-campus in-state,33660,33660,33660,33560,31510
130183,Post University,       In-state tuition and fees,16610,16610,16610,16610,16610
130183,Post University,       On-campus room and board,11600,11600,11600,11500,11500
130183,Post University,       On-campus other expenses,4250,4250,4250,4250,2200
130183,Post University,       Books and supplies,1200,1200,1200,1200,1200
130217,Quinebaug Valley Community College,On-campus in-state,6006,5856,5856,5764,5656
130217,Quinebaug Valley Community College,       In-state tuition and fees,4506,4506,4506,4414,4306
130217,Quinebaug Valley Community College,       On-campus room and board,0,0,0,0,0
130217,Quinebaug Valley Community College,       On-campus other expenses,0,0,0,0,0
130217,Quinebaug Valley Community College,       Books and supplies,1500,1350,1350,1350,1350
130226,Quinnipiac University,On-campus in-state,69760,69000,67020,65300,63770
130226,Quinnipiac University,       In-state tuition and fees,51270,50760,49280,47960,46780
130226,Quinnipiac University,       On-campus room and board,15690,15440,14940,14540,14190
130226,Quinnipiac University,       On-campus other expenses,2000,2000,2000,2000,2000
130226,Quinnipiac University,       Books and supplies,800,800,800,800,800
130253,Sacred Heart University,On-campus in-state,65948,64692,62880,60580,58440
130253,Sacred Heart University,       In-state tuition and fees,45230,44350,43070,41420,39820
130253,Sacred Heart University,       On-campus room and board,16868,16492,15960,15310,14770
130253,Sacred Heart University,       On-campus other expenses,2650,2650,2650,2650,2650
130253,Sacred Heart University,       Books and supplies,1200,1200,1200,1200,1200
130314,University of Saint Joseph,On-campus in-state,58566,56378,54455,51901,51404
130314,University of Saint Joseph,       In-state tuition and fees,43084,41736,40284,38173,38033
130314,University of Saint Joseph,       On-campus room and board,12732,12242,11771,11428,11095
130314,University of Saint Joseph,       On-campus other expenses,1550,1400,1400,1300,1276
130314,University of Saint Joseph,       Books and supplies,1200,1000,1000,1000,1000
130396,Gateway Community College,On-campus in-state,5716,5846,5696,5624,5516
130396,Gateway Community College,       In-state tuition and fees,4516,4496,4496,4424,4316
130396,Gateway Community College,       On-campus room and board,0,0,0,0,0
130396,Gateway Community College,       On-campus other expenses,0,0,0,0,0
130396,Gateway Community College,       Books and supplies,1200,1350,1200,1200,1200
130493,Southern Connecticut State University,On-campus in-state,29308,29138,27682,26810,25837
130493,Southern Connecticut State University,       In-state tuition and fees,11882,11802,11446,10954,10538
130493,Southern Connecticut State University,       On-campus room and board,13666,13932,13270,12926,12432
130493,Southern Connecticut State University,       On-campus other expenses,2560,2204,1566,1530,1467
130493,Southern Connecticut State University,       Books and supplies,1200,1200,1400,1400,1400
130509,Stone Academy-West Haven,On-campus in-state,,,,,
130509,Stone Academy-West Haven,       In-state tuition and fees,,,,,
130509,Stone Academy-West Haven,       On-campus room and board,,,,,
130509,Stone Academy-West Haven,       On-campus other expenses,,,,,
130509,Stone Academy-West Haven,       Books and supplies,,,,,
130590,Trinity College,On-campus in-state,79770,76850,76850,74160,71470
130590,Trinity College,       In-state tuition and fees,61370,59050,59050,56910,54770
130590,Trinity College,       On-campus room and board,15900,15300,15300,14750,14200
130590,Trinity College,       On-campus other expenses,1500,1500,1500,1500,1500
130590,Trinity College,       Books and supplies,1000,1000,1000,1000,1000
130606,Tunxis Community College,On-campus in-state,6096,5756,5756,5664,5556
130606,Tunxis Community College,       In-state tuition and fees,4596,4556,4556,4464,4356
130606,Tunxis Community College,       On-campus room and board,0,0,0,0,0
130606,Tunxis Community College,       On-campus other expenses,0,0,0,0,0
130606,Tunxis Community College,       Books and supplies,1500,1200,1200,1200,1200
130624,United States Coast Guard Academy,On-campus in-state,,,,,
130624,United States Coast Guard Academy,       In-state tuition and fees,,,,,
130624,United States Coast Guard Academy,       On-campus room and board,,,,,
130624,United States Coast Guard Academy,       On-campus other expenses,,,,,
130624,United States Coast Guard Academy,       Books and supplies,,,,,
130697,Wesleyan University,On-campus in-state,82245,78735,75693,72639,69905
130697,Wesleyan University,       In-state tuition and fees,62049,59686,57304,54914,52774
130697,Wesleyan University,       On-campus room and board,17531,16384,15724,15060,14466
130697,Wesleyan University,       On-campus other expenses,1465,1465,1465,1465,1465
130697,Wesleyan University,       Books and supplies,1200,1200,1200,1200,1200
130776,Western Connecticut State University,On-campus in-state,29207,29207,28346,27481,27947
130776,Western Connecticut State University,       In-state tuition and fees,11781,11781,11344,10859,10418
130776,Western Connecticut State University,       On-campus room and board,13876,13876,13452,13072,12417
130776,Western Connecticut State University,       On-campus other expenses,2250,2250,2250,2250,3812
130776,Western Connecticut State University,       Books and supplies,1300,1300,1300,1300,1300
130794,Yale University,On-campus in-state,82170,79320,76520,73900,71290
130794,Yale University,       In-state tuition and fees,59950,57700,55500,53430,51400
130794,Yale University,       On-campus room and board,17800,17200,16600,16000,15500
130794,Yale University,       On-campus other expenses,3420,3420,3420,720,720
130794,Yale University,       Books and supplies,1000,1000,1000,3750,3670
130907,Delaware Technical Community College-Terry,On-campus in-state,6545,6545,6545,6504,6448
130907,Delaware Technical Community College-Terry,       In-state tuition and fees,4945,4945,4945,4904,4848
130907,Delaware Technical Community College-Terry,       On-campus room and board,0,0,0,0,0
130907,Delaware Technical Community College-Terry,       On-campus other expenses,0,0,0,0,0
130907,Delaware Technical Community College-Terry,       Books and supplies,1600,1600,1600,1600,1600
130934,Delaware State University,On-campus in-state,25876,25876,24692,23420,23420
130934,Delaware State University,       In-state tuition and fees,8358,8358,8258,7868,7868
130934,Delaware State University,       On-campus room and board,13068,13068,11984,11433,11433
130934,Delaware State University,       On-campus other expenses,2450,2450,2450,2219,2219
130934,Delaware State University,       Books and supplies,2000,2000,2000,1900,1900
130943,University of Delaware,On-campus in-state,31562,30922,30552,29342,28292
130943,University of Delaware,       In-state tuition and fees,15020,14650,14280,13680,13160
130943,University of Delaware,       On-campus room and board,13742,13472,13472,12862,12332
130943,University of Delaware,       On-campus other expenses,1800,1800,1800,1800,1800
130943,University of Delaware,       Books and supplies,1000,1000,1000,1000,1000
130989,Goldey-Beacom College,On-campus in-state,25750,38340,40800,39590,38717
130989,Goldey-Beacom College,       In-state tuition and fees,12750,25500,24780,24300,23850
130989,Goldey-Beacom College,       On-campus room and board,10200,10040,8482,8182,7789
130989,Goldey-Beacom College,       On-campus other expenses,1800,1800,6506,6076,5781
130989,Goldey-Beacom College,       Books and supplies,1000,1000,1032,1032,1297
131098,Wesley College,On-campus in-state,,,,42248,42048
131098,Wesley College,       In-state tuition and fees,,,,26406,26406
131098,Wesley College,       On-campus room and board,,,,11442,11442
131098,Wesley College,       On-campus other expenses,,,,2400,2200
131098,Wesley College,       Books and supplies,,,,2000,2000
131113,Wilmington University,On-campus in-state,13560,13280,13280,13010,12740
131113,Wilmington University,       In-state tuition and fees,11760,11480,11480,11210,10940
131113,Wilmington University,       On-campus room and board,0,0,0,0,0
131113,Wilmington University,       On-campus other expenses,0,0,0,0,0
131113,Wilmington University,       Books and supplies,1800,1800,1800,1800,1800
131159,American University,On-campus in-state,70512,68024,66478,65048,64234
131159,American University,       In-state tuition and fees,53334,51335,49889,48459,46615
131159,American University,       On-campus room and board,15150,14980,14880,14880,15898
131159,American University,       On-campus other expenses,1228,909,909,909,921
131159,American University,       Books and supplies,800,800,800,800,800
131283,The Catholic University of America,On-campus in-state,72326,69386,67156,64560,62482
131283,The Catholic University of America,       In-state tuition and fees,52156,49416,47746,45804,44060
131283,The Catholic University of America,       On-campus room and board,16020,15820,15260,14650,14316
131283,The Catholic University of America,       On-campus other expenses,3150,3150,3150,3268,3268
131283,The Catholic University of America,       Books and supplies,1000,1000,1000,838,838
131399,University of the District of Columbia,On-campus in-state,7432,7432,7300,7168,7036
131399,University of the District of Columbia,       In-state tuition and fees,6152,6152,6020,5888,5756
131399,University of the District of Columbia,       On-campus room and board,0,0,0,0,0
131399,University of the District of Columbia,       On-campus other expenses,0,0,0,0,0
131399,University of the District of Columbia,       Books and supplies,1280,1280,1280,1280,1280
131450,Gallaudet University,On-campus in-state,39538,39166,39166,38176,37188
131450,Gallaudet University,       In-state tuition and fees,17712,17038,17038,17038,16558
131450,Gallaudet University,       On-campus room and board,14800,14928,14928,14038,13530
131450,Gallaudet University,       On-campus other expenses,5600,5600,5600,5500,5500
131450,Gallaudet University,       Books and supplies,1426,1600,1600,1600,1600
131469,George Washington University,On-campus in-state,78335,76276,74160,71930,69368
131469,George Washington University,       In-state tuition and fees,59870,58640,56935,55230,53518
131469,George Washington University,       On-campus room and board,15440,14711,14300,13850,13000
131469,George Washington University,       On-campus other expenses,1625,1525,1525,1525,1525
131469,George Washington University,       Books and supplies,1400,1400,1400,1325,1325
131496,Georgetown University,On-campus in-state,81515,59760,76280,73840,71580
131496,Georgetown University,       In-state tuition and fees,59957,51796,56058,54104,52300
131496,Georgetown University,       On-campus room and board,17758,5324,16466,15850,15434
131496,Georgetown University,       On-campus other expenses,2600,1640,2556,2686,2646
131496,Georgetown University,       Books and supplies,1200,1000,1200,1200,1200
131520,Howard University,On-campus in-state,48214,49250,45971,44651,43201
131520,Howard University,       In-state tuition and fees,28916,28440,27206,26756,25697
131520,Howard University,       On-campus room and board,14678,15650,14365,13895,13504
131520,Howard University,       On-campus other expenses,3260,3260,2500,2500,2500
131520,Howard University,       Books and supplies,1360,1900,1900,1500,1500
131803,Strayer University-District of Columbia,On-campus in-state,14865,14865,14865,14730,14460
131803,Strayer University-District of Columbia,       In-state tuition and fees,13515,13515,13515,13380,13110
131803,Strayer University-District of Columbia,       On-campus room and board,0,0,0,0,0
131803,Strayer University-District of Columbia,       On-campus other expenses,0,0,0,0,0
131803,Strayer University-District of Columbia,       Books and supplies,1350,1350,1350,1350,1350
131830,National Conservatory of Dramatic Arts,On-campus in-state,10700,10000,10500,10300,10000
131830,National Conservatory of Dramatic Arts,       In-state tuition and fees,10600,9900,10400,10200,9900
131830,National Conservatory of Dramatic Arts,       On-campus room and board,0,0,0,0,0
131830,National Conservatory of Dramatic Arts,       On-campus other expenses,0,0,0,0,0
131830,National Conservatory of Dramatic Arts,       Books and supplies,100,100,100,100,100
131876,Trinity Washington University,On-campus in-state,39780,39325,38670,37970,37360
131876,Trinity Washington University,       In-state tuition and fees,25110,25110,24630,24150,23690
131876,Trinity Washington University,       On-campus room and board,11380,10925,10750,10600,10490
131876,Trinity Washington University,       On-campus other expenses,2230,2230,2230,2180,2140
131876,Trinity Washington University,       Books and supplies,1060,1060,1060,1040,1040
132408,The Baptist College of Florida,On-campus in-state,19812,19812,19362,19062,18288
132408,The Baptist College of Florida,       In-state tuition and fees,12150,12150,11700,11400,11100
132408,The Baptist College of Florida,       On-campus room and board,4612,4612,4612,4612,4138
132408,The Baptist College of Florida,       On-campus other expenses,2000,2000,2000,2000,2000
132408,The Baptist College of Florida,       Books and supplies,1050,1050,1050,1050,1050
132471,Barry University,On-campus in-state,49044,48574,47398,46898,46734
132471,Barry University,       In-state tuition and fees,31540,30940,30014,30014,29850
132471,Barry University,       On-campus room and board,11626,11506,11474,11100,11100
132471,Barry University,       On-campus other expenses,4378,4628,4410,4284,4284
132471,Barry University,       Books and supplies,1500,1500,1500,1500,1500
132602,Bethune-Cookman University,On-campus in-state,31040,29440,29026,28676,27772
132602,Bethune-Cookman University,       In-state tuition and fees,14794,14794,14814,14814,14410
132602,Bethune-Cookman University,       On-campus room and board,10396,9896,9462,9412,8912
132602,Bethune-Cookman University,       On-campus other expenses,4400,3300,3300,3000,3000
132602,Bethune-Cookman University,       Books and supplies,1450,1450,1450,1450,1450
132657,Lynn University,On-campus in-state,60268,58468,57243,56323,55423
132657,Lynn University,       In-state tuition and fees,40900,39350,38430,37710,37010
132657,Lynn University,       On-campus room and board,12720,12470,12370,12170,11970
132657,Lynn University,       On-campus other expenses,5848,5848,5643,5643,5643
132657,Lynn University,       Books and supplies,800,800,800,800,800
132693,Eastern Florida State College,On-campus in-state,16980,18746,4096,4096,4096
132693,Eastern Florida State College,       In-state tuition and fees,2496,2496,2496,2496,2496
132693,Eastern Florida State College,       On-campus room and board,9294,11204,0,0,0
132693,Eastern Florida State College,       On-campus other expenses,3590,3446,0,0,0
132693,Eastern Florida State College,       Books and supplies,1600,1600,1600,1600,1600
132709,Broward College,On-campus in-state,5834,5834,5834,5834,4332
132709,Broward College,       In-state tuition and fees,2830,2830,2830,2830,2830
132709,Broward College,       On-campus room and board,0,0,0,0,0
132709,Broward College,       On-campus other expenses,0,0,0,0,0
132709,Broward College,       Books and supplies,3004,3004,3004,3004,1502
132842,Albizu University-Miami,On-campus in-state,15549,15549,15549,14973,14850
132842,Albizu University-Miami,       In-state tuition and fees,12444,12444,12444,12444,12444
132842,Albizu University-Miami,       On-campus room and board,0,0,0,0,0
132842,Albizu University-Miami,       On-campus other expenses,0,0,0,0,0
132842,Albizu University-Miami,       Books and supplies,3105,3105,3105,2529,2406
132851,College of Central Florida,On-campus in-state,4110,4110,4110,3702,3702
132851,College of Central Florida,       In-state tuition and fees,2710,2710,2710,2570,2570
132851,College of Central Florida,       On-campus room and board,0,0,0,0,0
132851,College of Central Florida,       On-campus other expenses,0,0,0,0,0
132851,College of Central Florida,       Books and supplies,1400,1400,1400,1132,1132
132879,Johnson University Florida,On-campus in-state,30266,28810,27890,26718,22848
132879,Johnson University Florida,       In-state tuition and fees,18614,17630,16710,16060,14920
132879,Johnson University Florida,       On-campus room and board,8161,7950,7950,7680,4950
132879,Johnson University Florida,       On-campus other expenses,2291,2230,2230,1978,1978
132879,Johnson University Florida,       Books and supplies,1200,1000,1000,1000,1000
132903,University of Central Florida,On-campus in-state,24036,22838,22548,22548,22254
132903,University of Central Florida,       In-state tuition and fees,6368,6368,6368,6368,6368
132903,University of Central Florida,       On-campus room and board,11498,10300,10010,10010,9764
132903,University of Central Florida,       On-campus other expenses,4970,4970,4970,4970,4970
132903,University of Central Florida,       Books and supplies,1200,1200,1200,1200,1152
132976,Charlotte Technical College,On-campus in-state,4000,3732,3948,3948,3948
132976,Charlotte Technical College,       In-state tuition and fees,3100,2909,2909,2909,2909
132976,Charlotte Technical College,       On-campus room and board,0,0,0,0,0
